comparator,aic,rss,galaxy,zone,rotmod_points,Rlast_kpc,delta_aic_vs_best,params_json,comparator_family,k_effective,aicc_recomputed,bic_recomputed
OVERFLEX_POLY5_NULL,-39.019835724595175,0.0010985410987617,UGC07577,PATHOLOGY_ARCHIVE_ZONE,9,1.69,0.0,"{""coef"": [-0.13043891468442964, 2.659597494048722, -15.123619910876133, 30.884491560292165, -28.286002593128174, 10.287561416897095], ""degree"": 5}",OVERFLEX_NULL,6,-27.098971475819496,-67.91562401180218
SN_RRF_LOCKED_N3_258993,-15.06775946710612,0.0146057324966693,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,18.281301836231265,"{""amplitude"": 0.7971306284858574, ""scale"": 0.4}",SN_RRF_FAMILY,2,-75.20164075097847,-75.5651607847358
SN_RRF_SATURATING_FAMILY,-17.704460818204936,0.0084715204265655,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,15.64460048513245,"{""amplitude"": 0.7959131097064912, ""n"": 2.5, ""scale"": 0.4}",SN_RRF_FAMILY,4,-73.35713743307856,-77.13179654821226
NFW_LIKE_DIAGNOSTIC,10.37063243660266,0.0677922055983295,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,43.71969373994004,"{""amplitude"": 0.7935847018825388, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-56.781243091973984,-57.144763125731316
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-8.446645184520062,0.0192944384183336,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,24.902416118817325,"{""amplitude"": 0.8239946690408744, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-71.86080713754605,-72.22432717130337
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-7.119902459744345,0.021764201398175,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,26.22915884359304,"{""amplitude"": 0.8397069867429533, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-70.41541202418057,-70.7789320579379
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-14.084755143311927,0.0129863558428167,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,19.26430616002546,"{""amplitude"": 0.8069903450512167, ""extra"": 1.0, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-76.611818742967,-76.97533877672433
BARYONIC_MISMATCH_PROXY,10.548332672784504,0.1262395990007583,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,43.89739397612189,"{""gas_coef"": 9.728893097130511, ""stellar_coef"": 0.12341452661384246}",BARYONIC_SYSTEMATICS_PROXY,2,-49.32042964459672,-49.683949678354054
NUISANCE_GRADIENT_PROXY,5.598668591310168,0.0878746875484318,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,38.94772989464755,"{""intercept"": -0.049546693227219316, ""slope"": 0.9959740524768413}",NUISANCE_PROXY,2,-53.66766827805369,-54.03118831181102
OVERFLEX_POLY5_NULL,-33.349061303337386,0.0015878409596053,UGC07603,RESPONSE_FAMILY_DOMINANT_ZONE,12,4.11,0.0,"{""coef"": [0.15516341800416142, -3.7949087273230004, 27.062264906773983, -56.47754843446522, 49.97201165386544, -16.0948308047585], ""degree"": 5}",OVERFLEX_NULL,6,-78.36344066811277,-92.25400076938476
SN_RRF_LOCKED_N3_258993,-12.740757898650712,0.0253136019976874,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,17.4915010089413,"{""amplitude"": 0.7210434608048997, ""scale"": 0.4}",SN_RRF_FAMILY,2,-39.64683952825408,-41.88795644489441
SN_RRF_SATURATING_FAMILY,-17.346878949869623,0.0075211254449653,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,12.885379957722389,"{""amplitude"": 0.7744884189121067, ""n"": 2.25, ""scale"": 0.5}",SN_RRF_FAMILY,4,-34.422514935974284,-47.438082102588275
NFW_LIKE_DIAGNOSTIC,3.629778158810783,0.0760398572871181,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,33.86203706640279,"{""amplitude"": 0.6645496370322345, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-30.8475134388543,-33.08863035549463
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-17.79632866896425,0.0042844374852971,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,12.435930238627762,"{""amplitude"": 0.8152680794914449, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-53.85766042031586,-56.09877733695619
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-18.534622512303045,0.0036447017279828,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,11.697636395288969,"{""amplitude"": 0.8190188074849357, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-55.151378312056316,-57.392495228696646
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-14.753252566229785,0.0080105899594942,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,15.47900634136223,"{""amplitude"": 0.8569720581375224, ""extra"": 0.8, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-48.85145927538606,-51.09257619202639
BARYONIC_MISMATCH_PROXY,-3.949018414487583,0.032986394772772,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,26.28324049310443,"{""gas_coef"": 6.262669526482869, ""stellar_coef"": 3.046858875168679}",BARYONIC_SYSTEMATICS_PROXY,2,-37.528812990552545,-39.769929907192875
NUISANCE_GRADIENT_PROXY,-16.0206173663387,0.0132881045445091,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,14.21164154125331,"{""intercept"": -0.09089923510908492, ""slope"": 0.9919784171627574}",NUISANCE_PROXY,2,-44.80262064635158,-47.04373756299191
OVERFLEX_POLY5_NULL,-30.23225890759201,0.0008931265201933,UGC07608,MIXED_THREE_WAY_COMPETITIVE_ZONE,8,4.78,0.0,"{""coef"": [0.14293713569921282, -3.176670578549973, 23.41719975975775, -53.28696147613794, 52.92922714120916, -19.204752379767854], ""degree"": 5}",OVERFLEX_NULL,6,23.198209209155493,-60.32514154076549
SN_RRF_LOCKED_N3_258993,12.8429793223404,0.0720425445959089,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,33.41742145928954,"{""amplitude"": 0.7113699238179314, ""scale"": 0.2}",SN_RRF_FAMILY,2,-88.02595742611118,-87.2166735951416
SN_RRF_SATURATING_FAMILY,-4.33905798199126,0.0233336408906241,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,16.235384154957877,"{""amplitude"": 0.774136238249926, ""n"": 1.5, ""scale"": 0.25}",SN_RRF_FAMILY,4,-100.71489897485951,-100.71537893196798
NFW_LIKE_DIAGNOSTIC,-2.09774525126024,0.0298660513196045,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,18.4766968856889,"{""amplitude"": 0.7937934873983032, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR,2,-102.9950424591503,-102.18575862818072
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,6.923909746930303,0.0509480930652508,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,27.49835188387944,"{""amplitude"": 0.7305670465361161, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-93.91559910075722,-93.10631526978764
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-7.497598951443003,0.0216462526507575,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,13.076843185506135,"{""amplitude"": 0.7596372908579444, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR,2,-108.46717375489068,-107.6578899239211
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-0.4632572116216211,0.0294456482514839,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,20.11118492532752,"{""amplitude"": 0.7883464220594647, ""extra"": 0.6, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-103.23603949345124,-102.42675566248167
BARYONIC_MISMATCH_PROXY,18.6419931088082,0.1016692661398214,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,39.21643524575734,"{""gas_coef"": 5.519818611045115, ""stellar_coef"": 1.9337027218574285}",BARYONIC_SYSTEMATICS_PROXY,2,-82.16999777909489,-81.36071394812531
NUISANCE_GRADIENT_PROXY,22.16021631841597,0.1237656438864524,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,42.73465845536511,"{""intercept"": 0.23055348058744135, ""slope"": 0.6551672229179787}",NUISANCE_PROXY,2,-78.826696986556,-78.01741315558642
OVERFLEX_POLY5_NULL,-20.574442136949138,0.0062581622653064,UGC08286,NUISANCE_SENSITIVE_ZONE,17,8.04,0.0,"{""coef"": [-0.3282987049012122, 7.036504190802136, -23.19867825438314, 38.63756876252331, -30.314568393798112, 8.95819052351086], ""degree"": 5}",OVERFLEX_NULL,6,-114.02039483076021,-117.42111476642292
SN_RRF_LOCKED_N3_258993,-19.592683214230764,0.0693294471784314,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,39.17726571246827,"{""amplitude"": 0.769972514920694, ""scale"": 0.15}",SN_RRF_FAMILY,2,-177.65804320034695,-175.3000928814671
SN_RRF_SATURATING_FAMILY,-55.97657818046182,0.0211198763595699,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,2.7933707462372084,"{""amplitude"": 0.8092696309514287, ""n"": 1.5, ""scale"": 0.15}",SN_RRF_FAMILY,4,-208.16214168031198,-204.15735215366334
NFW_LIKE_DIAGNOSTIC,-49.08582053668073,0.0303179717423773,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,9.684128390018302,"{""amplitude"": 0.8203651585815384, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-202.4719154699962,-200.11396515111633
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-34.9354731357905,0.0455324587748841,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,23.834475790908527,"{""amplitude"": 0.7980274327751484, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-190.27137183617344,-187.91342151729359
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-55.61821933160171,0.0228549148171413,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,3.151729595097322,"{""amplitude"": 0.8258854365377641, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR,2,-210.94914983456596,-208.5911995156861
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-37.37539047892315,0.0368297344507523,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,21.39455844777588,"{""amplitude"": 0.8016928438933872, ""extra"": 0.8, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-196.63496976598506,-194.2770194471052
BARYONIC_MISMATCH_PROXY,4.659309780397749,0.2387503550924937,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,63.42925870709678,"{""gas_coef"": 8.455519239139104, ""stellar_coef"": 0.3734058786765079}",BARYONIC_SYSTEMATICS_PROXY,2,-140.5615813751402,-138.20363105626035
NUISANCE_GRADIENT_PROXY,28.886953977153304,0.4282454626288596,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,87.65690290385234,"{""intercept"": 0.27142108149429084, ""slope"": 0.6979411919905706}",NUISANCE_PROXY,2,-123.03323911481193,-120.67528879593206
OVERFLEX_POLY5_NULL,-58.76994892669903,0.0152141121807052,UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,30,10.15,0.0,"{""coef"": [-0.04712689678057428, 4.081879200408457, -8.760616726608323, 10.555479089315753, -6.788126323491186, 1.7286255702652662], ""degree"": 5}",OVERFLEX_NULL,6,-211.94970300430293,-207.19469262737346
SN_RRF_LOCKED_N3_258993,8.473488210260516,0.070092081253721,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,35.82973436355476,"{""amplitude"": 0.7080739172025905, ""scale"": 0.25}",SN_RRF_FAMILY,2,-50.11424800460256,-50.81845745900581
SN_RRF_SATURATING_FAMILY,-7.050288127885526,0.0157002508757217,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,20.30595802540872,"{""amplitude"": 0.8067707640695617, ""n"": 1.5, ""scale"": 0.4}",SN_RRF_FAMILY,4,-57.40504579562775,-62.48013137110093
NFW_LIKE_DIAGNOSTIC,-9.170706751844216,0.0133696563420497,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,18.18553940145003,"{""amplitude"": 0.8141861295533123, ""scale"": 1.25}",HALO_OR_CORED_COMPARATOR,2,-68.33929151124025,-69.0435009656435
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-1.5556630059242282,0.0297504007492186,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,25.800583147370016,"{""amplitude"": 0.7327611235259341, ""scale"": 0.3}",HALO_OR_CORED_COMPARATOR,2,-59.54088744249388,-60.24509689689714
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-8.21277987817166,0.0167315900646664,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,19.143466275122584,"{""amplitude"": 0.7727507255906815, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-65.87187198438431,-66.57608143878757
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-6.284370822671498,0.0167389964310491,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,21.071875330622746,"{""amplitude"": 0.8191221039672398, ""extra"": 0.6, ""scale"": 0.075}",HALO_OR_CORED_COMPARATOR,2,-65.86700382758939,-66.57121328199264
BARYONIC_MISMATCH_PROXY,19.50262912285518,0.193974745542243,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,46.85887527614942,"{""gas_coef"": 5.643618923605409, ""stellar_coef"": 1.3191864087914758}",BARYONIC_SYSTEMATICS_PROXY,2,-38.917148366891574,-39.621357821294836
NUISANCE_GRADIENT_PROXY,6.281796194055262,0.0501045855278529,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,33.638042347349504,"{""intercept"": 0.14417187771461626, ""slope"": 0.7517344066126745}",NUISANCE_PROXY,2,-53.806918224136226,-54.51112767853948
OVERFLEX_POLY5_NULL,-27.356246153294244,0.0014903818755859,UGC08550,NUISANCE_SENSITIVE_ZONE,11,5.36,0.0,"{""coef"": [-0.42490257719710467, 8.1702414153978, -32.16616005375162, 63.121279273556794, -56.58285543791047, 18.65227311232923], ""degree"": 5}",OVERFLEX_NULL,6,-64.97279989552969,-83.58542825873947
SN_RRF_LOCKED_N3_258993,80.81299709398844,2.748423426316794,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,97.450486829962,"{""amplitude"": 0.48639624008883175, ""scale"": 0.4}",SN_RRF_FAMILY,2,-106.48853990310181,-103.3771852433774
SN_RRF_SATURATING_FAMILY,82.81299709398844,2.748423426316794,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,99.450486829962,"{""amplitude"": 0.48639624008883175, ""n"": 3.258993, ""scale"": 0.4}",SN_RRF_FAMILY,4,-101.6932182656749,-95.95004110996878
NFW_LIKE_DIAGNOSTIC,93.93903250218916,3.1617187661544013,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,110.5765222381627,"{""amplitude"": 0.4216395234752828, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-100.7449177452578,-97.63356308553338
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,82.02164954464047,2.778524500984521,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,98.659139280614,"{""amplitude"": 0.6003673714762545, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR,2,-106.04194395900407,-102.93058929927966
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,81.81493486534355,2.773445682372894,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,98.45242460131708,"{""amplitude"": 0.599725917776998, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-106.1169557527579,-103.00560109303349
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,82.98963608425025,2.749777189514923,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,99.6271258202238,"{""amplitude"": 0.5770173518547591, ""extra"": 1.0, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-106.46834991873307,-103.35699525900866
BARYONIC_MISMATCH_PROXY,49.3228749004551,1.1425075991382674,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,65.96036463642864,"{""gas_coef"": 15.084160563198253, ""stellar_coef"": -0.17944116908536695}",BARYONIC_SYSTEMATICS_PROXY,2,-142.47841996255875,-139.36706530283436
NUISANCE_GRADIENT_PROXY,55.05769826053951,1.5452715352135824,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,71.69518799651306,"{""intercept"": -0.21403119354084116, ""slope"": 0.9754654852864156}",NUISANCE_PROXY,2,-130.09747978115286,-126.98612512142846
OVERFLEX_POLY5_NULL,-16.637489735973542,0.5932005765670963,UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,41,25.7,0.0,"{""coef"": [-0.747836319585439, 8.538842818292748, -32.360405503690416, 61.34692739430315, -54.11924792761805, 17.920740529507114], ""degree"": 5}",OVERFLEX_NULL,6,-159.19699706666532,-151.3861529017336
SN_RRF_LOCKED_N3_258993,-5.14330834931846,0.0233464782843434,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,14.026616259747737,"{""amplitude"": 0.5380656985895407, ""scale"": 1.6}",SN_RRF_FAMILY,2,-40.294005366898524,-42.535122283538854
SN_RRF_SATURATING_FAMILY,-11.305567501707998,0.0088718751974751,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,7.864357107358199,"{""amplitude"": 0.533982024100568, ""n"": 6.0, ""scale"": 0.8}",SN_RRF_FAMILY,4,-33.10115176846043,-46.116718935074424
NFW_LIKE_DIAGNOSTIC,12.546221136194132,0.2605836009218197,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,31.716145745260327,"{""amplitude"": 0.15873883046177611, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-20.994184688880612,-23.235301605520938
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,5.354080164761127,0.0697424354560387,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,24.52400477382732,"{""amplitude"": 0.358149233807531, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-31.539102864680324,-33.78021978132065
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,3.7692552243048434,0.0531147401150032,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,22.93917983337104,"{""amplitude"": 0.39358525542293327, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-33.71793871452687,-35.9590556311672
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-4.282120416386814,0.0203657001698376,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,14.887804192679384,"{""amplitude"": 0.5368876541218671, ""extra"": 1.4, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-41.38675759291739,-43.62787450955772
BARYONIC_MISMATCH_PROXY,1.9478361197832048,0.0541083765601547,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,21.1177607288494,"{""gas_coef"": 2.107586242914266, ""stellar_coef"": -0.19198929782613788}",BARYONIC_SYSTEMATICS_PROXY,2,-33.569662496335035,-35.810779412975364
NUISANCE_GRADIENT_PROXY,3.7843442091019175,0.061975025457957,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,22.954268818168117,"{""intercept"": -0.15210093025060673, ""slope"": 0.5144673350998634}",NUISANCE_PROXY,2,-32.48372265570366,-34.72483957234399
OVERFLEX_POLY5_NULL,-19.1699246090662,0.0019972916244316,UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,8,4.2,0.0,"{""coef"": [-0.02670456877991538, -0.22686462295748117, 3.1206769379935317, -12.436794635498602, 20.30587131936021, -10.25835980406306], ""degree"": 5}",OVERFLEX_NULL,6,29.63676203498298,-53.88658871493801
SN_RRF_LOCKED_N3_258993,76.18866770878812,1.6014211278887005,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,101.8439622786291,"{""amplitude"": 0.3806275018701336, ""scale"": 2.0}",SN_RRF_FAMILY,2,-53.01174334749156,-51.461237388143346
SN_RRF_SATURATING_FAMILY,77.30200961594896,1.4901521928216228,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,102.95730418578997,"{""amplitude"": 0.3140100422054088, ""n"": 12.0, ""scale"": 0.65}",SN_RRF_FAMILY,4,-48.874671130774516,-46.86344249381184
NFW_LIKE_DIAGNOSTIC,77.49696273858308,2.10171920899208,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,103.15225730842404,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-47.03073005002089,-45.48022409067268
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,77.2574069987206,1.8537180227859127,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,102.91270156856156,"{""amplitude"": 0.10391208785649926, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-49.79310101176319,-48.24259505241498
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,77.13491103437606,1.7944088530801676,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,102.79020560421704,"{""amplitude"": 0.13834015610781264, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-50.50849099185796,-48.95798503250975
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,77.96376468233731,1.634450715444269,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,103.61905925217827,"{""amplitude"": 0.4915861534616509, ""extra"": 1.4, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-52.56260555747259,-51.01209959812437
BARYONIC_MISMATCH_PROXY,5.371016699856302,0.1100208411867644,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,31.026311269697285,"{""gas_coef"": 3.772242738400696, ""stellar_coef"": -0.6097477005691798}",BARYONIC_SYSTEMATICS_PROXY,2,-111.92723527415387,-110.37672931480566
NUISANCE_GRADIENT_PROXY,-4.556405001386068,0.2187140792379012,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,21.098889568454915,"{""intercept"": -0.6900380619171582, ""slope"": 1.2388203841906105}",NUISANCE_PROXY,2,-96.81113450789502,-95.2606285485468
OVERFLEX_POLY5_NULL,-25.655294569840983,0.0198843490584658,UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,22,27.96,0.0,"{""coef"": [-0.9876145915869052, 6.627690502288366, -31.341567867936337, 75.12465031231204, -77.25474984475863, 28.117793157621662], ""degree"": 5}",OVERFLEX_NULL,6,-136.5950253694691,-135.6487706493192
SN_RRF_LOCKED_N3_258993,203.7702043630784,4.27586126366455,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,181.89484457722023,"{""amplitude"": 0.42952305913316896, ""scale"": 0.3}",SN_RRF_FAMILY,2,-183.9388913521819,-179.68449132644508
SN_RRF_SATURATING_FAMILY,205.6289323014851,4.26628923970016,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,183.7535725156269,"{""amplitude"": 0.3996768856804709, ""n"": 4.0, ""scale"": 0.25}",SN_RRF_FAMILY,4,-179.64098283189412,-171.39787264611033
NFW_LIKE_DIAGNOSTIC,216.23937298267043,5.0669007367494485,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,194.36401319681227,"{""amplitude"": 0.4534498024204068, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-172.3963137085017,-168.14191368276488
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,206.95222818890107,4.466566155617302,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,185.0768684030429,"{""amplitude"": 0.45605747159617405, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-180.97175430915522,-176.7173542834184
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,207.06100032769112,4.46900855001558,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,185.18564054183287,"{""amplitude"": 0.48440242985673787, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-180.93458091433945,-176.68018088860262
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,205.66385158784868,4.267615518084135,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,183.7884918019905,"{""amplitude"": 0.41843845210929353, ""extra"": 1.4, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-184.0701519356413,-179.81575190990446
BARYONIC_MISMATCH_PROXY,43.36257063337786,0.7755908449048703,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,21.48721084751968,"{""gas_coef"": 14.042049148975622, ""stellar_coef"": -0.2774734320352054}",BARYONIC_SYSTEMATICS_PROXY,2,-300.0227594181734,-295.76835939243654
NUISANCE_GRADIENT_PROXY,156.26877588062152,2.374083095998581,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,134.39341609476332,"{""intercept"": -0.2806220221072547, ""slope"": 1.014829120240529}",NUISANCE_PROXY,2,-223.9483402964453,-219.69394027070848
OVERFLEX_POLY5_NULL,21.87535978585818,1.624924729328748,UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,68,108.31,0.0,"{""coef"": [-0.6120324548162612, 6.56508861551093, -19.947518447411696, 33.76748152078942, -29.706538771843647, 10.39900305588518], ""degree"": 5}",OVERFLEX_NULL,6,-240.53809315953305,-228.59809610880427
SN_RRF_LOCKED_N3_258993,102.85645112504866,1.6503833031732669,UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,36,41.93,75.85120591423606,"{""amplitude"": 0.27271312844068624, ""scale"": 2.0}",SN_RRF_FAMILY,2,-106.60677304883839,-103.80337153556253
SN_RRF_SATURATING_FAMILY,102.57146864528156,1.54577969258082,UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,36,41.93,75.56622343446895,"{""amplitude"": 0.30705225582920304, ""n"": 12.0, ""scale"": 0.8}",SN_RRF_FAMILY,4,-104.03733541971455,-98.99358224653528
NFW_LIKE_DIAGNOSTIC,108.36500077684308,1.8810584028201889,UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,36,41.93,81.35975556603049,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-101.89699986933141,-99.09359835605555
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,106.59904945625787,1.8268176689520887,UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,36,41.93,79.59380424544528,"{""amplitude"": 0.12539790683277272, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-102.95032834382606,-100.1469268305502
